dates,diamonds,butter,cars,cucumber,bananas
2001-10-17,1564.85,922.1,1146.3,1024.96,719.89
2001-10-18,1564.78,923.35,1145.4,1025.59,717.84
2001-10-19,1564.06,926.73,1150.88,1026.36,716.69
2001-10-22,1565.93,924.5,1141.92,1026.12,706.29
2001-10-23,1567.06,920.49,1139.25,1026.2,683.3
2001-10-24,1564.88,920.89,1141.26,1026.49,689.66
2001-10-25,1564.8,918.38,1146.04,1025.35,684.35
2001-10-26,1564.53,920.28,1150.02,1025.92,690.0
2001-10-29,1562.9,917.7,1152.62,1025.95,681.91
2001-10-30,1561.94,914.08,1153.97,1026.41,659.65
2001-10-31,1560.43,916.96,1155.98,1025.3,658.91
2001-11-01,1558.77,909.78,1151.62,1025.14,650.12
2001-11-02,1560.11,905.15,1144.1,1025.16,640.44
2001-11-05,1561.44,906.68,1144.53,1024.93,656.19
2001-11-06,1560.71,906.09,1154.64,1024.52,655.72
2001-11-07,1559.07,907.05,1155.04,1024.68,641.27
2001-11-08,1558.61,911.96,1154.59,1024.84,657.37
2001-11-09,1559.46,913.73,1159.81,1023.34,665.36
2001-11-12,1559.62,912.13,1156.29,1024.01,670.98
2001-11-13,1560.04,913.16,1159.18,1023.59,676.47
2001-11-14,1559.31,908.66,1157.59,1023.54,666.18
2001-11-15,1557.48,906.82,1159.25,1024.12,654.36
2001-11-16,1557.46,906.43,1158.48,1025.23,659.91
2001-11-19,1558.04,910.89,1163.85,1025.47,649.54
2001-11-20,1559.11,911.92,1166.45,1025.41,637.32
2001-11-21,1556.34,915.58,1165.6,1025.41,643.75
2001-11-22,1555.5,911.04,1170.31,1025.75,628.42
2001-11-23,1555.45,905.06,1164.5,1026.07,627.5
2001-11-26,1553.07,904.5,1162.31,1026.47,631.56
2001-11-27,1552.13,903.83,1166.09,1026.34,641.95
2001-11-28,1551.56,904.29,1169.14,1028.13,635.04
2001-11-29,1552.74,905.34,1164.0,1027.42,646.19
2001-11-30,1554.38,908.09,1162.23,1027.39,636.31
2001-12-03,1556.66,906.63,1161.55,1026.83,645.36
2001-12-04,1557.49,902.03,1151.1,1027.63,624.4
2001-12-05,1556.96,903.69,1152.08,1026.95,625.45
2001-12-06,1557.81,894.63,1147.93,1025.43,639.5
2001-12-07,1560.28,900.02,1141.23,1025.13,616.74
2001-12-10,1558.87,898.32,1148.01,1024.38,607.12
2001-12-11,1556.96,890.66,1135.62,1023.89,602.39
2001-12-12,1558.28,889.32,1137.23,1023.71,608.51
2001-12-13,1556.13,885.92,1133.44,1023.75,614.57
2001-12-14,1557.79,882.68,1137.18,1022.57,629.47
2001-12-17,1558.47,884.81,1138.21,1023.46,652.22
2001-12-18,1557.77,887.07,1135.02,1023.38,650.48
2001-12-19,1558.82,892.8,1140.39,1023.09,660.13
2001-12-20,1558.0,889.39,1145.95,1022.05,660.1
2001-12-21,1559.14,891.99,1137.03,1022.48,670.49
2001-12-24,1558.47,895.5,1140.25,1022.22,684.41
2001-12-26,1558.9,897.81,1140.81,1021.18,687.11
2001-12-27,1559.84,900.97,1136.36,1020.49,680.86
2001-12-28,1560.56,902.55,1136.24,1020.63,684.42
2002-01-02,1561.13,907.58,1139.35,1021.03,688.91
2002-01-03,1560.76,906.07,1136.88,1021.25,684.6
2002-01-04,1561.84,906.73,1140.18,1021.6,683.49
2002-01-07,1563.65,905.63,1142.27,1020.95,695.29
2002-01-08,1565.83,901.98,1141.27,1020.78,682.76
2002-01-09,1565.35,907.13,1145.42,1021.29,699.42
2002-01-10,1564.64,905.12,1135.57,1021.48,679.02
2002-01-11,1564.42,905.32,1129.64,1021.56,681.37
2002-01-14,1565.46,906.83,1131.95,1020.68,686.65
2002-01-15,1563.65,908.55,1128.26,1020.66,682.13
2002-01-16,1563.99,907.89,1130.09,1019.26,700.37
2002-01-17,1562.87,906.08,1127.7,1020.41,691.28
2002-01-18,1563.31,910.37,1121.36,1019.79,695.91
2002-01-21,1564.11,909.49,1120.03,1018.73,690.78
2002-01-22,1567.11,904.3,1116.72,1018.57,709.63
2002-01-23,1569.08,902.44,1111.33,1019.11,706.05
2002-01-24,1569.92,899.97,1108.55,1017.66,696.49
2002-01-25,1572.17,900.86,1112.17,1018.65,687.7
2002-01-28,1573.13,901.78,1115.85,1017.35,697.58
2002-01-29,1573.56,903.37,1113.46,1016.23,703.1
2002-01-30,1571.41,901.23,1116.21,1016.46,687.48
2002-01-31,1572.93,898.02,1118.92,1015.43,686.84
2002-02-01,1576.23,898.55,1118.98,1016.49,699.06
2002-02-04,1578.06,901.96,1118.65,1016.78,700.05
2002-02-05,1579.01,903.42,1113.12,1015.08,701.85
2002-02-06,1578.58,908.33,1120.26,1013.7,702.53
2002-02-07,1581.75,906.66,1114.3,1014.54,709.79
2002-02-08,1581.23,906.08,1114.18,1013.82,724.39
2002-02-11,1581.2,912.44,1120.25,1014.48,714.25
2002-02-12,1580.8,914.43,1119.12,1015.79,715.26
2002-02-13,1580.08,918.2,1119.46,1015.16,714.43
2002-02-14,1579.29,916.2,1118.09,1016.37,722.62
2002-02-15,1580.36,917.2,1119.87,1016.06,724.91
2002-02-18,1579.8,914.07,1122.13,1015.12,717.79
2002-02-19,1579.98,913.06,1125.52,1013.82,715.01
2002-02-20,1581.34,914.16,1125.9,1013.59,716.31
2002-02-21,1581.19,914.9,1127.88,1014.59,725.23
2002-02-22,1579.34,914.65,1125.94,1013.85,734.76
2002-02-25,1576.94,916.4,1128.18,1012.23,724.92
2002-02-26,1576.36,914.83,1125.67,1012.53,722.93
2002-02-27,1576.52,914.05,1126.95,1013.48,735.54
2002-02-28,1577.01,915.71,1127.36,1012.31,715.55
2002-03-01,1576.08,913.41,1128.65,1012.59,709.56
2002-03-04,1575.38,918.78,1131.74,1013.76,706.23
2002-03-05,1575.39,913.83,1128.58,1015.17,714.12
2002-03-06,1576.52,915.04,1133.81,1015.15,717.94
2002-03-07,1577.57,905.56,1129.16,1014.02,715.54
2002-03-08,1578.3,903.46,1123.82,1014.9,711.17
2002-03-11,1580.33,906.96,1123.4,1016.26,700.56
2002-03-12,1578.89,908.52,1118.66,1015.26,705.28
2002-03-13,1577.11,909.93,1123.84,1016.96,696.4
2002-03-14,1577.18,907.83,1121.62,1016.1,694.41
2002-03-15,1578.69,906.57,1124.85,1015.28,682.55
2002-03-18,1579.14,904.42,1120.84,1016.13,675.86
2002-03-19,1578.14,901.69,1120.62,1015.59,687.49
2002-03-20,1578.58,906.48,1125.8,1015.71,673.05
2002-03-21,1579.06,901.45,1128.65,1015.25,668.08
2002-03-22,1577.89,903.84,1129.06,1015.09,652.99
2002-03-25,1579.17,903.83,1136.04,1015.41,654.31
2002-03-26,1577.29,904.56,1141.7,1013.43,653.8
2002-03-27,1576.97,906.18,1145.26,1013.64,661.6
2002-03-28,1577.38,898.85,1146.61,1014.9,679.58
2002-03-29,1578.29,894.25,1140.82,1014.41,676.02
2002-04-01,1579.99,895.3,1138.97,1015.42,676.86
2002-04-02,1581.45,893.62,1132.9,1013.45,679.38
2002-04-03,1581.58,892.36,1127.26,1013.65,684.63
2002-04-04,1580.24,882.58,1125.19,1013.69,692.64
2002-04-05,1582.15,881.71,1125.93,1014.73,706.36
2002-04-08,1581.93,882.09,1123.0,1014.85,700.24
2002-04-09,1583.82,883.74,1126.06,1016.09,703.19
2002-04-10,1584.41,879.35,1120.7,1017.2,704.39
2002-04-11,1584.71,879.48,1117.11,1017.04,710.66
2002-04-12,1584.71,883.38,1117.07,1017.67,717.36
2002-04-15,1582.49,879.6,1114.5,1018.17,716.43
2002-04-16,1581.92,880.04,1116.61,1018.17,719.95
2002-04-17,1580.53,885.52,1116.65,1017.93,730.53
2002-04-18,1580.62,886.91,1120.58,1019.73,738.58
2002-04-19,1582.01,884.6,1120.83,1020.09,734.96
2002-04-22,1582.59,883.82,1118.57,1019.78,732.74
2002-04-23,1583.11,889.07,1115.86,1019.93,726.36
2002-04-24,1585.36,889.85,1118.55,1019.75,728.42
2002-04-25,1585.79,891.38,1117.57,1019.77,739.76
2002-04-26,1587.3,885.93,1111.09,1019.14,747.67
2002-04-29,1584.65,886.9,1112.19,1020.9,749.93
2002-04-30,1584.25,888.5,1108.03,1020.27,745.98
2002-05-01,1584.59,891.63,1113.43,1020.93,745.23
2002-05-02,1583.9,895.48,1111.98,1020.55,743.49
2002-05-03,1583.94,896.16,1108.75,1021.67,746.98
2002-05-06,1580.47,899.11,1113.35,1022.23,756.58
2002-05-07,1578.39,900.6,1108.52,1022.39,764.63
2002-05-08,1577.88,899.93,1113.64,1023.78,771.81
2002-05-09,1578.29,900.42,1108.76,1021.6,771.34
2002-05-10,1580.19,899.76,1105.52,1021.7,780.45
2002-05-13,1579.99,895.42,1106.03,1021.57,786.64
2002-05-14,1579.09,894.95,1108.13,1021.76,778.49
2002-05-15,1577.96,894.59,1110.3,1020.78,769.97
2002-05-16,1577.27,897.31,1113.0,1021.38,764.18
2002-05-17,1579.89,891.7,1108.39,1021.94,754.11
2002-05-20,1579.13,891.08,1109.68,1023.45,756.17
2002-05-21,1578.88,888.67,1112.78,1023.29,756.57
2002-05-22,1578.19,886.74,1113.04,1021.11,745.08
2002-05-23,1575.67,889.42,1111.87,1021.53,753.52
2002-05-24,1577.85,890.94,1107.38,1020.13,753.44
2002-05-27,1578.92,890.97,1099.28,1019.21,757.65
2002-05-28,1579.1,885.85,1096.52,1018.95,759.1
2002-05-29,1576.18,888.74,1099.71,1021.47,764.67
2002-05-30,1577.12,889.11,1099.64,1023.96,761.6
2002-05-31,1573.94,888.81,1103.47,1028.21,760.77
2002-06-03,1573.28,890.19,1102.51,1029.37,765.7
2002-06-04,1572.26,886.5,1105.42,1029.49,770.49
2002-06-05,1573.66,890.34,1107.98,1030.26,772.54
2002-06-06,1574.67,891.88,1112.97,1030.7,768.77
2002-06-07,1574.39,890.34,1110.1,1028.86,765.33
2002-06-10,1572.53,895.47,1110.46,1031.21,766.71
2002-06-11,1575.35,894.46,1104.55,1033.12,763.94
2002-06-12,1576.73,892.7,1102.15,1031.96,771.1
2002-06-13,1576.08,897.01,1104.96,1032.05,765.27
2002-06-14,1576.03,899.43,1104.01,1033.02,766.81
2002-06-17,1574.42,899.81,1103.62,1032.97,758.35
2002-06-18,1572.65,900.3,1094.48,1032.13,751.25
2002-06-19,1572.54,900.55,1094.64,1031.58,758.56
2002-06-20,1571.09,901.13,1095.76,1031.64,761.73
2002-06-21,1568.57,902.22,1094.95,1032.12,764.11
2002-06-24,1568.49,904.33,1096.05,1031.05,755.28
2002-06-25,1568.15,906.39,1099.59,1031.21,764.78
2002-06-26,1567.64,903.94,1101.42,1031.27,773.58
2002-06-27,1569.91,906.38,1098.77,1031.97,775.45
2002-06-28,1569.78,904.48,1098.62,1033.64,787.21
2002-07-01,1572.88,903.67,1094.59,1033.67,785.98
2002-07-02,1572.22,904.27,1096.77,1033.78,785.87
2002-07-03,1572.19,905.19,1099.37,1033.92,792.11
2002-07-04,1572.44,906.3,1100.33,1035.02,802.69
2002-07-05,1568.65,908.09,1097.22,1033.52,815.9
2002-07-08,1570.17,905.22,1099.68,1035.35,811.91
2002-07-09,1568.56,904.27,1102.15,1035.45,812.28
2002-07-10,1569.37,907.32,1103.22,1035.98,811.45
2002-07-11,1568.42,909.27,1096.99,1036.91,824.01
2002-07-12,1571.73,904.65,1096.89,1037.12,822.16
2002-07-15,1573.3,903.14,1102.45,1036.74,831.29
2002-07-16,1572.18,902.94,1100.83,1036.42,826.15
2002-07-17,1570.97,899.92,1096.51,1036.72,826.36
2002-07-18,1568.92,899.93,1097.2,1037.75,837.73
2002-07-19,1566.24,898.02,1100.77,1039.33,851.16
2002-07-22,1568.13,896.61,1099.69,1040.59,852.65
2002-07-23,1567.61,894.64,1103.12,1038.56,855.0
2002-07-24,1568.4,893.5,1107.27,1041.39,863.34
2002-07-25,1570.38,895.52,1105.25,1042.09,857.41
2002-07-26,1571.56,889.22,1097.34,1041.6,850.5
2002-07-29,1572.51,888.2,1095.83,1041.92,850.41
2002-07-30,1572.96,887.07,1091.64,1040.34,844.7
2002-07-31,1572.41,883.29,1090.94,1041.22,856.64
2002-08-01,1573.59,885.44,1091.25,1042.67,857.65
2002-08-02,1572.89,885.58,1091.33,1044.87,859.15
2002-08-05,1573.57,889.42,1091.59,1045.25,853.86
2002-08-06,1574.08,890.63,1096.39,1045.91,861.63
2002-08-07,1575.18,890.27,1093.81,1045.82,853.04
2002-08-08,1575.66,887.91,1095.48,1046.88,855.01
2002-08-09,1577.13,887.76,1095.94,1046.76,853.54
2002-08-12,1578.28,884.28,1093.15,1044.82,844.91
2002-08-13,1579.02,881.16,1094.18,1044.99,841.76
2002-08-14,1579.2,879.91,1094.06,1043.47,830.04
2002-08-15,1578.46,878.39,1097.12,1043.72,830.87
2002-08-16,1578.95,875.94,1096.28,1044.99,826.92
2002-08-19,1579.71,874.14,1095.63,1045.68,830.03
2002-08-20,1576.94,875.5,1093.81,1045.89,829.81
2002-08-21,1574.99,876.29,1089.07,1046.35,830.23
2002-08-22,1575.09,876.28,1089.34,1045.91,825.6
2002-08-23,1576.25,883.04,1086.61,1047.06,820.13
2002-08-26,1575.61,882.26,1081.53,1045.64,826.64
2002-08-27,1572.85,886.31,1082.13,1045.37,840.38
2002-08-28,1570.9,890.04,1085.57,1044.77,837.8
2002-08-29,1571.84,889.04,1080.52,1045.93,835.95
2002-08-30,1569.6,889.89,1080.49,1045.32,837.65
2002-09-02,1570.41,886.94,1079.88,1045.32,838.02
2002-09-03,1567.33,886.64,1074.64,1046.78,830.07
2002-09-04,1564.39,886.69,1074.44,1047.59,833.3
2002-09-05,1563.51,893.4,1071.76,1046.89,833.3
2002-09-06,1566.03,890.73,1066.97,1047.41,832.99
2002-09-09,1567.46,895.12,1068.04,1047.49,828.4
2002-09-10,1569.08,888.04,1067.9,1046.25,820.38
2002-09-11,1569.42,888.04,1062.79,1046.12,828.59
2002-09-12,1567.78,887.6,1063.72,1046.55,820.94
2002-09-13,1567.38,886.99,1060.56,1047.08,822.91
2002-09-16,1567.52,886.0,1057.54,1046.5,834.18
2002-09-17,1569.24,886.58,1055.81,1045.48,841.19
2002-09-18,1571.81,887.89,1058.43,1046.32,835.41
2002-09-19,1571.93,891.43,1059.06,1048.17,846.84
2002-09-20,1572.87,894.33,1057.73,1047.9,841.93
2002-09-23,1573.3,893.76,1057.17,1047.55,841.3
2002-09-24,1573.98,892.94,1057.93,1047.8,839.98
2002-09-25,1576.7,893.57,1061.39,1047.49,831.52
2002-09-26,1573.11,893.6,1064.59,1046.98,824.94
2002-09-27,1573.34,895.16,1060.08,1047.86,827.47
2002-09-30,1572.8,894.81,1058.55,1049.83,822.3
2002-10-01,1571.3,890.56,1051.31,1048.54,812.45
2002-10-02,1570.7,887.54,1049.55,1047.87,809.04
2002-10-03,1570.62,888.65,1053.27,1047.06,816.34
2002-10-04,1569.59,887.27,1055.41,1045.75,818.34
2002-10-07,1568.25,887.35,1061.8,1046.65,816.24
2002-10-08,1567.89,888.56,1065.95,1046.23,804.27
2002-10-09,1565.99,892.14,1062.81,1047.55,804.9
2002-10-10,1567.2,893.2,1062.75,1049.5,802.5
2002-10-11,1566.26,892.08,1063.12,1048.79,801.24
2002-10-14,1566.62,892.96,1061.32,1051.74,802.75
2002-10-15,1566.54,896.87,1065.09,1052.0,800.34
2002-10-16,1567.06,897.98,1067.39,1051.86,802.01
2002-10-17,1565.37,900.31,1065.79,1052.55,797.64
2002-10-18,1563.07,897.11,1064.83,1052.6,790.37
2002-10-21,1563.91,899.63,1067.84,1053.56,793.02
2002-10-22,1563.19,900.11,1068.92,1052.58,796.17
2002-10-23,1561.95,899.23,1065.5,1052.52,794.26
2002-10-24,1562.67,901.22,1063.91,1051.35,791.25
2002-10-25,1563.43,899.48,1062.81,1051.52,790.71
2002-10-28,1563.4,896.85,1059.04,1050.46,784.31
2002-10-29,1561.71,897.91,1065.04,1049.31,782.8
2002-10-30,1563.88,894.55,1060.05,1047.23,780.49
2002-10-31,1566.48,893.39,1054.06,1046.72,789.58
2002-11-01,1564.45,892.82,1054.36,1045.46,791.54
2002-11-04,1567.46,895.17,1051.0,1044.81,792.12
2002-11-05,1565.31,893.1,1047.53,1045.5,795.86
2002-11-06,1565.13,890.91,1048.57,1044.41,812.34
2002-11-07,1566.11,891.9,1048.4,1044.16,804.74
2002-11-08,1563.69,893.63,1050.58,1043.92,805.01
2002-11-11,1563.52,895.11,1053.26,1043.32,807.64
2002-11-12,1565.21,896.94,1055.03,1040.91,807.08
2002-11-13,1567.31,894.06,1053.68,1038.94,792.8
2002-11-14,1565.86,892.58,1054.33,1037.07,796.13
2002-11-15,1564.72,893.38,1056.5,1037.39,796.38
2002-11-18,1564.71,892.44,1052.13,1038.78,794.95
2002-11-19,1566.17,895.57,1050.15,1039.67,796.64
2002-11-20,1563.67,896.48,1052.93,1041.3,794.55
2002-11-21,1563.08,895.31,1047.57,1043.91,787.33
2002-11-22,1565.32,895.6,1043.72,1042.73,784.79
2002-11-25,1566.45,894.75,1045.05,1045.18,791.92
2002-11-26,1566.05,893.52,1042.27,1043.96,789.61
2002-11-27,1565.31,891.1,1042.92,1042.96,793.46
2002-11-28,1563.41,891.12,1044.43,1044.08,797.77
2002-11-29,1560.97,891.5,1044.37,1045.75,799.56
2002-12-02,1561.7,891.76,1044.75,1044.22,796.73
2002-12-03,1561.08,890.41,1045.43,1044.74,805.41
2002-12-04,1564.16,891.23,1042.83,1043.99,800.19
2002-12-05,1564.83,890.02,1041.36,1044.94,793.64
2002-12-06,1562.8,888.32,1040.18,1043.81,792.83
2002-12-09,1562.27,891.05,1045.19,1043.44,783.45
2002-12-10,1561.64,894.61,1047.01,1043.48,779.28
2002-12-11,1560.8,895.78,1047.91,1043.83,766.99
2002-12-12,1562.63,894.39,1048.43,1043.74,770.07
2002-12-13,1561.3,892.19,1046.18,1044.36,770.7
2002-12-16,1561.6,887.82,1047.38,1043.0,760.03
2002-12-17,1561.46,886.47,1047.59,1042.72,743.14
2002-12-18,1560.06,889.19,1052.77,1040.73,753.46
2002-12-19,1560.4,888.11,1055.75,1040.99,749.66
2002-12-20,1559.87,885.03,1051.2,1041.19,747.13
2002-12-23,1559.2,884.07,1053.74,1038.63,749.22
2002-12-24,1560.75,884.81,1053.41,1037.41,744.24
2002-12-26,1560.77,886.6,1049.33,1039.57,739.1
2002-12-27,1560.39,885.14,1047.77,1039.21,740.7
2002-12-30,1561.15,885.03,1047.05,1040.67,733.64
2003-01-02,1559.97,884.06,1043.93,1040.5,737.54
2003-01-03,1560.54,882.34,1041.0,1038.79,735.31
2003-01-06,1558.88,880.68,1037.81,1038.45,731.33
2003-01-07,1558.26,878.49,1037.37,1036.77,727.4
2003-01-08,1555.96,877.91,1035.73,1036.68,721.23
2003-01-09,1555.32,879.87,1035.39,1036.2,726.02
2003-01-10,1556.44,880.56,1031.54,1034.47,733.86
2003-01-13,1557.82,885.29,1028.92,1035.23,735.09
2003-01-14,1557.94,884.73,1032.14,1032.94,740.15
2003-01-15,1559.79,888.02,1033.02,1030.75,751.23
2003-01-16,1559.89,889.38,1030.89,1030.95,753.71
2003-01-17,1558.89,887.07,1029.86,1031.49,749.7
2003-01-20,1558.2,887.12,1029.01,1031.11,742.93
2003-01-21,1560.19,885.42,1029.87,1032.71,746.94
2003-01-22,1560.52,882.31,1028.02,1032.7,743.9
2003-01-23,1563.46,884.5,1029.67,1031.08,750.05
2003-01-24,1560.74,885.67,1027.0,1032.5,753.28
2003-01-27,1560.55,886.19,1030.8,1032.73,753.06
2003-01-28,1563.26,887.25,1030.34,1033.0,748.1
2003-01-29,1562.35,892.44,1034.36,1032.64,747.6
2003-01-30,1561.44,888.57,1030.92,1030.41,725.24
2003-01-31,1560.97,888.53,1030.34,1029.94,733.57
2003-02-03,1562.6,887.73,1030.21,1029.8,736.63
2003-02-04,1564.88,894.79,1028.72,1029.03,738.34
2003-02-05,1564.65,897.17,1028.57,1030.08,739.65
2003-02-06,1563.22,898.16,1031.15,1028.53,733.03
2003-02-07,1565.86,898.86,1034.37,1029.51,740.75
2003-02-10,1566.86,896.6,1032.22,1028.58,744.14
2003-02-11,1564.66,893.43,1031.08,1028.03,741.85
2003-02-12,1565.83,893.59,1033.22,1029.79,749.72
2003-02-13,1565.47,894.11,1035.65,1028.88,750.87
2003-02-14,1565.99,895.35,1035.16,1029.74,756.59
2003-02-17,1566.94,893.12,1033.92,1029.55,756.35
2003-02-18,1566.97,896.93,1037.39,1030.28,760.24
2003-02-19,1567.87,900.49,1040.95,1030.24,753.82
2003-02-20,1566.72,898.92,1042.23,1032.95,759.12
2003-02-21,1565.24,900.25,1041.35,1033.74,771.51
2003-02-24,1565.82,902.0,1041.49,1035.64,776.47
2003-02-25,1566.33,904.32,1044.38,1036.6,775.79
2003-02-26,1565.76,903.23,1043.49,1037.27,777.88
2003-02-27,1565.11,904.13,1043.26,1035.44,779.57
2003-02-28,1564.13,904.47,1041.91,1034.91,769.16
2003-03-03,1563.25,902.36,1034.81,1033.7,773.85
2003-03-04,1562.51,900.52,1033.88,1034.02,772.7
2003-03-05,1562.37,900.56,1032.93,1034.66,781.08
2003-03-06,1561.95,899.5,1031.68,1034.94,774.87
2003-03-07,1562.61,902.08,1036.52,1036.03,781.59
2003-03-10,1561.32,903.19,1036.85,1036.08,784.19
2003-03-11,1560.89,902.99,1035.51,1034.81,783.37
2003-03-12,1562.22,903.58,1037.92,1034.97,775.88
2003-03-13,1561.66,901.56,1038.18,1035.87,774.11
2003-03-14,1564.24,901.82,1041.0,1035.8,766.31
2003-03-17,1565.0,902.21,1044.19,1035.24,765.61
2003-03-18,1564.29,904.61,1045.65,1036.39,769.46
2003-03-19,1563.31,911.86,1050.8,1038.8,769.62
2003-03-20,1568.4,911.2,1050.27,1037.52,765.68
2003-03-21,1568.49,911.26,1047.23,1039.79,765.48
2003-03-24,1566.92,912.95,1048.74,1039.92,774.33
2003-03-25,1566.91,911.04,1051.53,1040.57,783.3
2003-03-26,1566.9,914.5,1051.88,1040.67,784.25
2003-03-27,1563.6,913.69,1051.62,1040.46,786.72
2003-03-28,1562.28,913.77,1053.45,1041.44,784.43
2003-03-31,1562.74,914.19,1053.0,1041.52,786.96
2003-04-01,1562.03,912.44,1053.84,1042.43,775.75
2003-04-02,1560.49,913.94,1058.87,1042.84,783.78
2003-04-03,1559.89,912.77,1058.81,1041.47,783.4
2003-04-04,1559.15,914.15,1058.17,1040.36,787.94
2003-04-07,1560.75,911.26,1055.21,1042.93,790.17
2003-04-08,1561.06,914.29,1057.67,1042.25,784.65
2003-04-09,1561.08,913.85,1058.25,1042.41,780.63
2003-04-10,1560.91,912.56,1059.68,1044.18,775.99
2003-04-11,1561.81,913.61,1056.77,1044.41,783.52
2003-04-14,1563.3,911.8,1054.7,1045.01,777.74
2003-04-15,1562.97,912.46,1056.87,1045.26,767.23
2003-04-16,1562.66,911.94,1058.82,1043.35,771.23
2003-04-17,1563.78,911.45,1057.62,1042.77,768.53
2003-04-18,1565.39,911.21,1056.35,1042.68,771.76
2003-04-21,1566.25,911.26,1057.66,1043.36,773.49
2003-04-22,1566.63,908.29,1056.21,1045.22,767.2
2003-04-23,1568.85,908.61,1054.29,1044.31,766.19
2003-04-24,1569.49,908.13,1053.42,1044.69,773.26
2003-04-25,1568.12,906.28,1054.79,1045.09,768.5
2003-04-28,1567.58,907.94,1060.03,1043.97,773.55
2003-04-29,1567.5,911.95,1059.8,1042.2,789.09
2003-04-30,1565.68,914.37,1058.76,1042.26,788.18
2003-05-01,1566.28,911.76,1060.37,1041.48,798.24
2003-05-02,1564.74,906.8,1059.15,1040.75,802.94
2003-05-05,1566.5,906.26,1053.93,1039.78,792.09
2003-05-06,1565.83,905.04,1053.1,1039.43,778.51
2003-05-07,1563.39,906.39,1054.14,1039.59,781.0
2003-05-08,1565.22,907.92,1061.06,1039.45,782.39
2003-05-09,1565.61,910.21,1062.54,1039.16,778.59
2003-05-12,1567.15,910.64,1064.88,1039.73,777.83
2003-05-13,1565.83,911.68,1065.13,1040.29,771.4
2003-05-14,1566.41,910.08,1062.46,1039.94,776.8
2003-05-15,1568.53,908.64,1063.19,1039.68,773.62
2003-05-16,1569.23,908.69,1062.89,1039.46,786.07
2003-05-19,1571.8,910.88,1062.72,1038.25,791.76
2003-05-20,1573.92,910.89,1060.49,1037.87,791.1
2003-05-21,1572.54,912.81,1061.73,1036.31,788.81
2003-05-22,1572.8,913.11,1058.44,1035.56,783.44
2003-05-23,1572.67,914.96,1057.92,1035.24,779.89
2003-05-26,1574.66,914.79,1059.39,1034.42,777.71
2003-05-27,1573.77,913.49,1060.74,1033.19,775.28
2003-05-28,1573.06,909.06,1058.41,1032.7,770.51
2003-05-29,1571.27,906.98,1060.62,1031.84,768.6
2003-05-30,1572.4,907.79,1060.99,1032.96,763.28
2003-06-02,1573.79,906.65,1061.98,1032.24,753.31
2003-06-03,1575.96,908.2,1063.17,1031.85,752.91
2003-06-04,1578.75,905.73,1063.0,1033.66,747.6
2003-06-05,1578.72,907.39,1063.89,1033.94,749.29
2003-06-06,1581.34,906.01,1060.68,1034.03,751.31
2003-06-09,1578.38,909.92,1063.03,1035.79,753.98
2003-06-10,1577.51,910.23,1063.12,1035.63,759.95
2003-06-11,1575.67,910.26,1063.32,1034.06,764.24
2003-06-12,1576.17,911.43,1063.8,1033.65,765.21
2003-06-13,1580.14,910.93,1060.83,1031.93,760.41
2003-06-16,1579.86,911.94,1058.64,1030.49,752.97
2003-06-17,1579.63,915.3,1058.5,1030.24,756.35
2003-06-18,1578.77,919.1,1060.61,1029.88,756.84
2003-06-19,1576.91,918.67,1057.8,1031.92,760.71
2003-06-20,1578.3,919.78,1058.58,1031.69,762.09
2003-06-23,1575.67,920.81,1059.95,1032.44,764.57
2003-06-24,1576.44,921.34,1059.07,1031.57,762.51
2003-06-25,1578.58,919.97,1059.0,1031.09,769.71
2003-06-26,1576.25,922.23,1061.13,1031.9,762.24
2003-06-27,1574.55,921.27,1062.77,1032.61,765.99
2003-06-30,1573.21,918.86,1060.25,1031.06,774.71
2003-07-01,1574.33,919.03,1059.46,1029.53,769.39
2003-07-02,1575.2,921.73,1060.28,1029.95,775.49
2003-07-03,1574.54,921.03,1060.46,1030.44,780.38
2003-07-04,1573.0,922.83,1061.53,1030.51,784.32
2003-07-07,1574.65,919.88,1059.96,1029.45,783.71
